7637B	6G65	accepted	species	Paraphelaria amboinensis	(Lév.) Corner
6XN59	643Q9	accepted	species	Sarcopodium circinatum	Ehrenb.
57YVV	7YNH	accepted	species	Trechinothus smardae	(Pilát) E.C. Martini & Trichies
5CDLX	8978	accepted	species	Xerotus virgineus	Rick
48NZ6	66V2	accepted	species	Odonticium flavicans	(Bres.) Nakasone
52NRV	7NMT	accepted	species	Stilbella fimetaria	(Pers.) Lindau
52NT9	7NMT	accepted	species	Stilbella setiformis	(Vahl) Petch
5XFGF	CCY6G	accepted	species	Catinella olivacea	(Batsch) Boud.
6L5F9	635Y3	accepted	species	Guepinia helvelloides	(DC.) Fr.
68D6W	38DM	accepted	species	Basidiodendron farinaceum	(D.P. Rogers) P. Roberts
9YZ6M	38DM	accepted	species	Basidiodendron cinerellum	(Bourdot & Galzin) Spirin & Malysheva
68CV6	38DM	accepted	species	Basidiodendron rimosum	(H.S. Jacks. & G.W. Martin) Luck-Allen
5WCV8	38DM	accepted	species	Basidiodendron cremeum	(McNabb) K. Wells & Raitv.
68D82	38DM	accepted	species	Basidiodendron cinereum	(Bres.) Luck-Allen
68D82	38DM	accepted	species	Basidiodendron cinereum	(Bres.) Luck-Allen
68CV7	38DM	accepted	species	Basidiodendron nikau	(McNabb) Wojewoda
68CV8	38DM	accepted	species	Basidiodendron eyrei	(Wakef.) Luck-Allen
5WD6W	38DM	accepted	species	Basidiodendron deminutum	(Bourdot) Luck-Allen
5WCV5	38DM	accepted	species	Basidiodendron spinosum	(L.S. Olive) Wojewoda
5WCV6	38DM	accepted	species	Basidiodendron pini	(H.S. Jacks. & G.W. Martin) Luck-Allen
68D7Q	38DM	accepted	species	Basidiodendron caesiocinereum	(Höhn. & Litsch.) Luck-Allen
5WD77	38DM	accepted	species	Basidiodendron minutisporum	(McNabb) Wojewoda
7B2F2	645QT	accepted	species	Stypella subgelatinosa	(P. Karst.) P. Roberts
7B2F8	645QT	accepted	species	Stypella subhyalina	(A. Pearson) P. Roberts
7B2F8	645QT	accepted	species	Stypella subhyalina	(A. Pearson) P. Roberts
7B2G8	645QT	accepted	species	Stypella grilletii	(Boud.) P. Roberts
7B2G8	645QT	accepted	species	Stypella grilletii	(Boud.) P. Roberts
4N622	6XTK	accepted	species	Protomerulius dubius	(Bourdot & Galzin) Spirin & Malysheva
4N622	6XTK	accepted	species	Protomerulius dubius	(Bourdot & Galzin) Spirin & Malysheva
4N622	6XTK	accepted	species	Protomerulius dubius	(Bourdot & Galzin) Spirin & Malysheva
44Z7P	5W6H	accepted	species	Mycostilla vermiformis	(Berk. & Broome) Spirin & Malysheva
6VYQS	6XGW	accepted	species	Proterochaete adusta	(Burt) Spirin & Malysheva
3N7VC	636NM	accepted	species	Hydrophana sphaerospora	(Bourdot & Galzin) Malysheva & Spirin
SPQ6	3KWD	accepted	species	Ceratosebacina prolifera	(D.P. Rogers) P. Roberts
SPQ4	3KWD	accepted	species	Ceratosebacina calospora	(Bourdot & Galzin) P. Roberts
SPQ5	3KWD	accepted	species	Ceratosebacina longispora	(Hauerslev) P. Roberts
77YVB	6XPG	accepted	species	Protodontia fascicularis	(Alb. & Schwein.) Pilát ex Wojewoda
39S3D	4BNY	accepted	species	Endoperplexa subfarinacea	(Hauerslev) P. Roberts
6F9NM	4BNY	accepted	species	Endoperplexa obscura	(G.W. Martin) P. Roberts
39S39	4BNY	accepted	species	Endoperplexa enodulosa	(Hauerslev) P. Roberts
39S39	4BNY	accepted	species	Endoperplexa enodulosa	(Hauerslev) P. Roberts
4NYCM	642ZF	accepted	species	Pseudohydnum gelatinosum	(Scop.) P. Karst.
4NYCM	642ZF	accepted	species	Pseudohydnum gelatinosum	(Scop.) P. Karst.
37Z8S	48MK	accepted	species	Ductifera pululahuana	(Pat.) Donk
37Z8N	48MK	accepted	species	Ductifera megaspora	(G.W. Martin) K. Wells
3JW8L	6364B	accepted	species	Hauerslevia pulverulenta	(Hauerslev) P. Roberts
YC42	62MJC	accepted	species	Corditubera bovonei	(Mattir.) Demoulin & Dring
W5TS	62L9G	accepted	species	Climacocystis borealis	(Fr.) Kotl. & Pouzar
CHDC	T96	accepted	species	Amaropostia stiptica	(Pers.) B.K. Cui, L.L. Shen & Y.C. Dai
CHDC	T96	accepted	species	Amaropostia stiptica	(Pers.) B.K. Cui, L.L. Shen & Y.C. Dai
CHDC	T96	accepted	species	Amaropostia stiptica	(Pers.) B.K. Cui, L.L. Shen & Y.C. Dai
CHDC	T96	accepted	species	Amaropostia stiptica	(Pers.) B.K. Cui, L.L. Shen & Y.C. Dai
4J7BW	6QSH	accepted	species	Piptoporellus soloniensis	(Dubois) B.K. Cui, M.L. Han & Y.C. Dai
4SHN5	796R	accepted	species	Rhodonia placenta	(Fr.) Niemelä, K.H. Larss. & Schigel
4ZNR5	7M69	accepted	species	Stegiacantha petaloides	(Lloyd) Maas Geest.
3DR25	B2L7K	accepted	species	Fabisporus sanguineus	(L.) Zmitr.
3PP78	638MD	accepted	species	Inflatostereum glabrum	(Pat.) D.A. Reid
6MQ87	52NB	accepted	species	Hypochnicium bombycinum	(Sommerf.) J. Erikss.
3NTTW	52NB	accepted	species	Hypochnicium albostramineum	(Bres.) Hallenb.
6MPW2	52NB	accepted	species	Hypochnicium multiforme	(Berk. & Broome) Hjortstam
743X6	5W4Y	accepted	species	Mycoleptodonoides pergamenea	(Yasuda) Aoshima & H. Furuk.
44WVD	5W4Y	accepted	species	Mycoleptodonoides aitchisonii	(Berk.) Maas Geest.
44WVF	5W4Y	accepted	species	Mycoleptodonoides pusilla	(Brot.) K.A. Harrison
44WVF	5W4Y	accepted	species	Mycoleptodonoides pusilla	(Brot.) K.A. Harrison
5ZZQ6	3TX6	accepted	species	Coralloderma acroleucum	(Pat.) D.A. Reid
3DRJ6	634YR	accepted	species	Faerberia carbonaria	(Alb. & Schwein.) Pouzar
3DRJ6	634YR	accepted	species	Faerberia carbonaria	(Alb. & Schwein.) Pouzar
3DRJ6	634YR	accepted	species	Faerberia carbonaria	(Alb. & Schwein.) Pouzar
3DRJ6	634YR	accepted	species	Faerberia carbonaria	(Alb. & Schwein.) Pouzar
VW57	3QQX	accepted	species	Clavulicium delectabile	(H.S. Jacks.) Hjortstam
56858	7VJY	accepted	species	Thelephorella brasiliensis	P. Karst.
3G3GH	634FP	accepted	species	Ginnsia viticola	(Schwein.) Sheng H. Wu & Hallenb.
4X8PN	7GNR	accepted	species	Sidera lunata	(Romell ex Bourdot & Galzin) K.H. Larss.
6YMW7	7GNR	accepted	species	Sidera vulgaris	(Fr.) Miettinen
6YMW7	7GNR	accepted	species	Sidera vulgaris	(Fr.) Miettinen
587WT	7Z49	accepted	species	Trichaptum fuscoviolaceum	(Ehrenb.) Ryvarden
587WT	7Z49	accepted	species	Trichaptum fuscoviolaceum	(Ehrenb.) Ryvarden
587WT	7Z49	accepted	species	Trichaptum fuscoviolaceum	(Ehrenb.) Ryvarden
587WT	7Z49	accepted	species	Trichaptum fuscoviolaceum	(Ehrenb.) Ryvarden
587WT	7Z49	accepted	species	Trichaptum fuscoviolaceum	(Ehrenb.) Ryvarden
587WB	7Z49	accepted	species	Trichaptum abietinum	(Pers. ex J.F. Gmel.) Ryvarden
587WB	7Z49	accepted	species	Trichaptum abietinum	(Pers. ex J.F. Gmel.) Ryvarden
587WB	7Z49	accepted	species	Trichaptum abietinum	(Pers. ex J.F. Gmel.) Ryvarden
587WB	7Z49	accepted	species	Trichaptum abietinum	(Pers. ex J.F. Gmel.) Ryvarden
44Q7H	5VW3	accepted	species	Muscinupta laevis	(Fr.) Redhead, Lücking & Lawrey
44Q7H	5VW3	accepted	species	Muscinupta laevis	(Fr.) Redhead, Lücking & Lawrey
QMHP	62L62	accepted	species	Cantharellopsis prescotii	(Weinm.) Kuyper
3FYQF	4NBS	accepted	species	Giacomia mirabilis	(Bres.) Vizzini & Contu
6ZG3Z	7LQG	accepted	species	Squamanita umbonata	(Sumst.) Bas
6ZG3Z	7LQG	accepted	species	Squamanita umbonata	(Sumst.) Bas
6RQX8	84PLM	accepted	species	Mucronella calva	(Alb. & Schwein.) Fr.
3TFSB	8YRMM	accepted	species	Lepista lactescens	(Pat.) Singer
3TFT4	8YRMM	accepted	species	Lepista personata	(Fr.) Cooke
3TFT4	8YRMM	accepted	species	Lepista personata	(Fr.) Cooke
3TFT4	8YRMM	accepted	species	Lepista personata	(Fr.) Cooke
3TFT4	8YRMM	accepted	species	Lepista personata	(Fr.) Cooke
3TFTM	8YRMM	accepted	species	Lepista rickenii	Singer
3TFS7	8YRMM	accepted	species	Lepista irina	(Fr.) H.E. Bigelow
6PD5F	8YRMM	accepted	species	Lepista westii	Murrill
6PCTG	8YRMM	accepted	species	Lepista sublilacina	(Cleland) Grgur.
3TFTW	8YRMM	accepted	species	Lepista subaequalis	(Britzelm.) Singer
3TFTW	8YRMM	accepted	species	Lepista subaequalis	(Britzelm.) Singer
3TFTW	8YRMM	accepted	species	Lepista subaequalis	(Britzelm.) Singer
3TFTT	8YRMM	accepted	species	Lepista sordida	(Schumach.) Singer
3TFRC	8YRMM	accepted	species	Lepista caffrorum	(Kalchbr. & MacOwan) Singer
3TFSW	8YRMM	accepted	species	Lepista ovispora	(J.E. Lange) Gulden
3TFR6	8YRMM	accepted	species	Lepista argentina	(Speg.) Singer
3TFQY	8YRMM	accepted	species	Lepista amara	(Alb. & Schwein.) Maire
3TFTZ	8YRMM	accepted	species	Lepista subirina	(Contu) A. Riva
3TFST	8YRMM	accepted	species	Lepista nuda	(Bull.) Cooke
3TFST	8YRMM	accepted	species	Lepista nuda	(Bull.) Cooke
3TFST	8YRMM	accepted	species	Lepista nuda	(Bull.) Cooke
3TFST	8YRMM	accepted	species	Lepista nuda	(Bull.) Cooke
3TFRX	8YRMM	accepted	species	Lepista glaucocana	(Bres.) Singer
6PD5J	8YRMM	accepted	species	Lepista subisabellina	(Murrill) Kreisel
B2RSQ	B2L7F	accepted	species	Dissoderma odoratum	(Cool) I. Saar & Thorn
3Z8Y9	5NGK	accepted	species	Melanoleuca tenuipes	Murrill
3Z8R7	5NGK	accepted	species	Melanoleuca californica	Murrill
3Z8Y5	5NGK	accepted	species	Melanoleuca subvelata	Murrill
3Z8XY	5NGK	accepted	species	Melanoleuca subsilvatica	Murrill
6R9GM	5NGK	accepted	species	Melanoleuca media	(Paulet) Bon
3Z8WM	5NGK	accepted	species	Melanoleuca russuloides	(Murrill) Murrill
3Z8SK	5NGK	accepted	species	Melanoleuca ferruginescens	Murrill
3Z8YC	5NGK	accepted	species	Melanoleuca testata	(Britzelm.) Singer
3Z8QL	5NGK	accepted	species	Melanoleuca angustifolia	Murrill
3Z8QS	5NGK	accepted	species	Melanoleuca australis	Murrill
3Z8WC	5NGK	accepted	species	Melanoleuca rhinaria	(Berk. & M.A. Curtis) Murrill
3Z8XJ	5NGK	accepted	species	Melanoleuca subfulvidisca	Murrill
739HY	5NGK	accepted	species	Melanoleuca portolensis	Murrill
72XHW	5NGK	accepted	species	Melanoleuca terraeolens	(Peck) Murrill
6R9GK	5NGK	accepted	species	Melanoleuca microcephala	(P. Karst.) Singer
3Z8V8	5NGK	accepted	species	Melanoleuca paedida	(Fr.) Kühner & Maire
3Z8YV	5NGK	accepted	species	Melanoleuca verrucipes	(Fr.) Singer
3Z8YF	5NGK	accepted	species	Melanoleuca tottenii	Murrill
3Z8T7	5NGK	accepted	species	Melanoleuca humilis	(Pers.) Pat.
3Z8XC	5NGK	accepted	species	Melanoleuca subcinerea	(Peck) Murrill
3Z8XT	5NGK	accepted	species	Melanoleuca subpulverulenta	(Pers.) Singer
3Z8X9	5NGK	accepted	species	Melanoleuca subalpina	(Britzelm.) Bresinsky & Stangl
3Z8R8	5NGK	accepted	species	Melanoleuca candida	Singer
6QXHW	5NGK	accepted	species	Melanoleuca subcylindrispora	Murrill
3Z8Z3	5NGK	accepted	species	Melanoleuca watsonii	Murrill
3Z8WZ	5NGK	accepted	species	Melanoleuca striatella	Murrill
3Z8VL	5NGK	accepted	species	Melanoleuca piperatiformis	Murrill
6R9GQ	5NGK	accepted	species	Melanoleuca infantilis	(Peck) Murrill
3Z8QC	5NGK	accepted	species	Melanoleuca alabamensis	Murrill
3Z8TK	5NGK	accepted	species	Melanoleuca kauffmanii	Murrill
3Z8QJ	5NGK	accepted	species	Melanoleuca amica	(Fr.) Singer
3Z8YX	5NGK	accepted	species	Melanoleuca virginea	Murrill
6QXGN	5NGK	accepted	species	Melanoleuca maculatescens	(Peck) Murrill
6R9GP	5NGK	accepted	species	Melanoleuca luteomaculans	(G.F. Atk.) Murrill
3Z8VN	5NGK	accepted	species	Melanoleuca platyphylla	Murrill
3Z8QM	5NGK	accepted	species	Melanoleuca anomala	Murrill
3Z8ST	5NGK	accepted	species	Melanoleuca fumosolutea	(Peck) Murrill
72XHX	5NGK	accepted	species	Melanoleuca silvaticoides	Murrill
3Z8SG	5NGK	accepted	species	Melanoleuca exscissa	(Fr.) Singer
3Z8TY	5NGK	accepted	species	Melanoleuca longipes	Murrill
3Z8V4	5NGK	accepted	species	Melanoleuca olesonii	Murrill
3Z8R6	5NGK	accepted	species	Melanoleuca calceifolia	Murrill
3Z8WH	5NGK	accepted	species	Melanoleuca roseobrunnea	Murrill
739GM	5NGK	accepted	species	Melanoleuca melaleuciformis	Murrill
3Z8X4	5NGK	accepted	species	Melanoleuca stridula	(Fr.) Singer
3Z8Y4	5NGK	accepted	species	Melanoleuca subtransmutans	Murrill
3Z8VH	5NGK	accepted	species	Melanoleuca phaeopodia	(Bull.) Murrill
3Z8Y6	5NGK	accepted	species	Melanoleuca subvolkertii	Murrill
6R9HY	5NGK	accepted	species	Melanoleuca pallida	(Peck) Murrill
3Z8VK	5NGK	accepted	species	Melanoleuca piperata	(Peck) Murrill
3Z8SP	5NGK	accepted	species	Melanoleuca fulvidisca	Murrill
3Z8SX	5NGK	accepted	species	Melanoleuca grammopodia	(Bull.) Murrill
72XGK	5NGK	accepted	species	Melanoleuca microsperma	Murrill
3Z8VV	5NGK	accepted	species	Melanoleuca praebulbosa	Murrill
3Z8WX	5NGK	accepted	species	Melanoleuca spegazzinii	(Sacc. & D. Sacc.) Singer
3Z8WX	5NGK	accepted	species	Melanoleuca spegazzinii	(Sacc. & D. Sacc.) Singer
3Z8YN	5NGK	accepted	species	Melanoleuca turrita	(Sacc.) Singer
3Z8W9	5NGK	accepted	species	Melanoleuca rasilis	(Fr.) Singer
3Z8XV	5NGK	accepted	species	Melanoleuca subrimosa	Murrill
3Z8Y2	5NGK	accepted	species	Melanoleuca subterrea	Murrill
3Z8X6	5NGK	accepted	species	Melanoleuca subacida	Murrill
3Z8YY	5NGK	accepted	species	Melanoleuca viscosa	(Peck) Murrill
3Z8QW	5NGK	accepted	species	Melanoleuca bicolor	Murrill
3Z8X3	5NGK	accepted	species	Melanoleuca strictipes	(P. Karst.) Jul. Schäff.
3Z8YQ	5NGK	accepted	species	Melanoleuca unakensis	Murrill
3Z8WN	5NGK	accepted	species	Melanoleuca schumacheri	(Fr.) Singer
3Z8SW	5NGK	accepted	species	Melanoleuca graminicola	Kühner & Maire
3Z8SY	5NGK	accepted	species	Melanoleuca gravis	(Peck) Murrill
3Z8SB	5NGK	accepted	species	Melanoleuca eduriformis	Murrill
3Z8QB	5NGK	accepted	species	Melanoleuca adusta	Murrill
6R9GJ	5NGK	accepted	species	Melanoleuca montana	(Sacc.) Singer
72XGL	5NGK	accepted	species	Melanoleuca memmingeri	Murrill
3Z8VW	5NGK	accepted	species	Melanoleuca praecox	Murrill
3Z8X7	5NGK	accepted	species	Melanoleuca subacris	Murrill
3Z8VP	5NGK	accepted	species	Melanoleuca platyphylloides	Murrill
3Z8R2	5NGK	accepted	species	Melanoleuca brevipes	(Bull.) Pat.
3Z8SH	5NGK	accepted	species	Melanoleuca farinacea	Murrill
3Z8S3	5NGK	accepted	species	Melanoleuca dichropus	(Fr.) Murrill
3Z8RN	5NGK	accepted	species	Melanoleuca compressipes	Murrill
72XGM	5NGK	accepted	species	Melanoleuca melaleuca	(Pers.) Murrill
3Z8RH	5NGK	accepted	species	Melanoleuca citrinifolia	Murrill
3Z8Y3	5NGK	accepted	species	Melanoleuca subterreiformis	Murrill
9ZNPG	5NGK	accepted	species	Melanoleuca silvatica	(Peck) Murrill
3Z8XH	5NGK	accepted	species	Melanoleuca subfuliginea	Murrill
3Z8WJ	5NGK	accepted	species	Melanoleuca rudericola	Murrill
3Z8SS	5NGK	accepted	species	Melanoleuca fumosella	Murrill
739HW	5NGK	accepted	species	Melanoleuca thujina	(Peck) Murrill
3Z8WB	5NGK	accepted	species	Melanoleuca resplendens	(Fr.) Murrill
3Z8YH	5NGK	accepted	species	Melanoleuca trentonensis	(Peck) Murrill
3Z8WD	5NGK	accepted	species	Melanoleuca rimosa	(Peck) Murrill
6QXGP	5NGK	accepted	species	Melanoleuca luteolosperma	(Britzelm.) Singer
3Z8TR	5NGK	accepted	species	Melanoleuca lasciviformis	Murrill
3Z8XW	5NGK	accepted	species	Melanoleuca subsaponacea	(Peck) Murrill
3Z8T8	5NGK	accepted	species	Melanoleuca hygrophorus	Murrill
3Z8XQ	5NGK	accepted	species	Melanoleuca submaculata	(Peck) Murrill
739GN	5NGK	accepted	species	Melanoleuca malodora	Murrill
6QXGQ	5NGK	accepted	species	Melanoleuca furva	(Fr.) Neuhoff
3Z8RD	5NGK	accepted	species	Melanoleuca chrysenteroides	(Peck) Murrill
3Z8RV	5NGK	accepted	species	Melanoleuca davisiae	(Peck) Murrill
3Z8VM	5NGK	accepted	species	Melanoleuca planiceps	(Peck) Singer
3Z8SL	5NGK	accepted	species	Melanoleuca floridana	Murrill
3Z8RK	5NGK	accepted	species	Melanoleuca cognata	(Fr.) Konrad & Maubl.
3Z8Q9	5NGK	accepted	species	Melanoleuca acris	(Peck) Murrill
3Z8Z7	5NGK	accepted	species	Melanoleuca yatesii	Murrill
3Z8QT	5NGK	accepted	species	Melanoleuca avellaneifolia	Murrill
3Z8YZ	5NGK	accepted	species	Melanoleuca volkertii	Murrill
3Z8S7	5NGK	accepted	species	Melanoleuca earleae	Murrill
3Z8S6	5NGK	accepted	species	Melanoleuca dryophila	Murrill
3Z8V6	5NGK	accepted	species	Melanoleuca oreades	Murrill
3Z8XR	5NGK	accepted	species	Melanoleuca submulticeps	Murrill
3Z8TL	5NGK	accepted	species	Melanoleuca kavinae	(Pilát & Veselý) Singer
3Z8QN	5NGK	accepted	species	Melanoleuca arcuata	(Bull.) Singer
3Z8QN	5NGK	accepted	species	Melanoleuca arcuata	(Bull.) Singer
3Z8V3	5NGK	accepted	species	Melanoleuca odorifera	Murrill
3Z8XF	5NGK	accepted	species	Melanoleuca subdura	(Banning & Peck) Murrill
3Z8YP	5NGK	accepted	species	Melanoleuca umbrinella	(Speg.) Singer
3Z8V7	5NGK	accepted	species	Melanoleuca oreina	(Fr.) Kühner & Maire
739H3	5NGK	accepted	species	Melanoleuca edura	(Banning & Peck) Murrill
3Z8QH	5NGK	accepted	species	Melanoleuca alutaceopallens	(P. Karst.) Konrad & Maubl.
3Z8VF	5NGK	accepted	species	Melanoleuca peralba	Murrill
3Z8XN	5NGK	accepted	species	Melanoleuca sublurida	Murrill
3Z8WS	5NGK	accepted	species	Melanoleuca serratifolia	(Peck) Murrill
6R9GN	5NGK	accepted	species	Melanoleuca magna	(Banning & Peck) Murrill
3Z8VQ	5NGK	accepted	species	Melanoleuca polioleuca	(Fr.) Kühner & Maire
3Z8VQ	5NGK	accepted	species	Melanoleuca polioleuca	(Fr.) Kühner & Maire
3Z8VQ	5NGK	accepted	species	Melanoleuca polioleuca	(Fr.) Kühner & Maire
4XK3G	7H8R	accepted	species	Singerocybe humilis	(Berk. & Broome) Zhu L. Yang & J. Qin
5B8NZ	86FR	accepted	species	Verrucospora flavofusca	(Henn.) Jülich
33PS9	3Z43	accepted	species	Cystodermella ambrosii	(Bres.) Harmaja
598KR	82T9	accepted	species	Trogia papyracea	(Berk. & M.A. Curtis) Corner
7CW26	82T9	accepted	species	Trogia buccinalis	(Mont.) Pat.
598K9	82T9	accepted	species	Trogia inaequalis	(Berk. & Broome) Corner
598J2	82T9	accepted	species	Trogia aplorutis	(Mont.) Fr.
598KV	82T9	accepted	species	Trogia rabida	(Berk. & Broome) Corner
598LL	82T9	accepted	species	Trogia violaceogrisea	(Henn.) Pat.
4T3GT	643ZK	accepted	species	Rimbachia furfuracea	(Petch) Redhead
4T3GP	643ZK	accepted	species	Rimbachia bryophila	(Pers.) Redhead
3FXBN	62T78	accepted	species	Gerronema albidum	(Fr.) Singer
6KFRQ	62T78	accepted	species	Gerronema retiarium	(Berk.) Singer
6KFS4	62T78	accepted	species	Gerronema stevensonii	(Berk. & Broome) Watling
6KG3F	62T78	accepted	species	Gerronema waikanaense	(G. Stev.) J.A. Cooper
B36QV	6SPZ	accepted	species	Pleurella microspora	(Alessio & Nonis) Vizzini, Consiglio & E. Campo
724TN	5DWK	accepted	species	Leucopholiota decorosa	(Peck) O.K. Mill., T.J. Volk & Bessette
X5J2	62N65	accepted	species	Collybia sublaccata	(Berk. & Broome) Pegler
X5DQ	62N65	accepted	species	Collybia pinicola	(Murrill) Singer
5ZLCT	62N65	accepted	species	Collybia collybiiformis	(Murrill) Singer
X5BD	62N65	accepted	species	Collybia murrilliana	Singer
5ZN9F	62N65	accepted	species	Collybia margarita	(Murrill) Singer
X59T	62N65	accepted	species	Collybia leucocephaloides	(Peck) Singer
X4YS	62N65	accepted	species	Collybia alboflavida	(Peck) Kauffman
X5KJ	62N65	accepted	species	Collybia umbilicata	(Dennis) Dennis
5ZN9T	62N65	accepted	species	Collybia westii	(Murrill) Singer
X53M	62N65	accepted	species	Collybia cirrhata	(Pers.) Quél.
X59D	62N65	accepted	species	Collybia laccatina	(Berk.) Sacc.
X5C6	62N65	accepted	species	Collybia nummularia	(Lam.) Gillet
5ZMXK	62N65	accepted	species	Collybia ozes	(Fr.) P. Karst.
3GCCL	4P6T	accepted	species	Gloioxanthomyces vitellinus	(Fr.) Lodge, Vizzini, Ercole & Boertm.
C9XXM	4P6T	accepted	species	Gloioxanthomyces chromolimoneus	(G. Stev.) J.A. Cooper
3GCCK	4P6T	accepted	species	Gloioxanthomyces nitidus	(Berk. & M.A. Curtis) Lodge, Vizzini, Ercole & Boertm.
6YRZ6	7HY8	accepted	species	Skepperiella spathularia	(Berk. & M.A. Curtis) Pilát
4KFXL	63NXQ	accepted	species	Plicatura nivea	(Fr.) P. Karst.
BQFW	RS6	accepted	species	Aleurocystis magnispora	(Burt) P.A. Lemke
74L5Z	684D	accepted	species	Omphalina brownii	(Berk. & Broome) P.D. Orton
7CRJJ	6483T	accepted	species	Tricholosporum porphyrophyllum	(S. Imai) Guzmán ex T.J. Baroni
7D3JJ	6483T	accepted	species	Tricholosporum pseudosordidum	(Singer) T.J. Baroni
7D3GR	6483T	accepted	species	Tricholosporum goniospermum	(Bres.) Guzmán ex T.J. Baroni
7CRH3	6483T	accepted	species	Tricholosporum cossonianum	(Maire) P.-A. Moreau & Contu
7D3JH	6483T	accepted	species	Tricholosporum tetragonosporum	(Maire) Contu & Mua
7CRH6	63W45	accepted	species	Tricholomopsis secedifolia	(Murrill) Singer
7D3GV	63W45	accepted	species	Tricholomopsis subdecorosa	(Murrill) A.H. Sm.
7CRGJ	63W45	accepted	species	Tricholomopsis ornaticeps	(G. Stev.) E. Horak
7CRGX	63W45	accepted	species	Tricholomopsis rutilans	(Schaeff.) Singer
7CRGX	63W45	accepted	species	Tricholomopsis rutilans	(Schaeff.) Singer
7CRGX	63W45	accepted	species	Tricholomopsis rutilans	(Schaeff.) Singer
7D3GB	63W45	accepted	species	Tricholomopsis flavescens	(Peck) Singer
7D3GB	63W45	accepted	species	Tricholomopsis flavescens	(Peck) Singer
7D3GP	63W45	accepted	species	Tricholomopsis formosa	(Murrill) Singer
7D3GL	63W45	accepted	species	Tricholomopsis ornata	(Fr.) Singer
7D3GW	63W45	accepted	species	Tricholomopsis radicata	(Peck) Singer
7D3GH	63W45	accepted	species	Tricholomopsis decora	(Fr.) Singer
7D3GS	63W45	accepted	species	Tricholomopsis totilivida	(Murrill) Singer
B2M8P	63W45	accepted	species	Tricholomopsis yunnanensis	(M. Zang) Li R. Liu, Yan C. Li & Zhu L. Yang
7D3GD	63W45	accepted	species	Tricholomopsis fimbriatophylla	(Kauffman) Singer
3Z9CL	5NGV	accepted	species	Melanomphalia platensis	(Speg.) Singer
3Z9CK	5NGV	accepted	species	Melanomphalia pellucida	(A.H. Sm. & Singer) Singer
3Z9C8	5NGV	accepted	species	Melanomphalia crocea	(Speg.) Singer
6Q583	62WZJ	accepted	species	Leucocortinarius bulbiger	(Alb. & Schwein.) Singer
6Q583	62WZJ	accepted	species	Leucocortinarius bulbiger	(Alb. & Schwein.) Singer
6PTKJ	5DSD	accepted	species	Leucocalocybe mongolica	(S. Imai) X.D. Yu & Y.J. Yao
3YSTY	5MMQ	accepted	species	Megacollybia platyphylla	(Pers.) Kotl. & Pouzar
3YSTY	5MMQ	accepted	species	Megacollybia platyphylla	(Pers.) Kotl. & Pouzar
HM9T	347B	accepted	species	Asproinocybe nodulospora	(Babos & Bohus) Guzmán & Contu
JJT4	62DVJ	accepted	species	Atractosporocybe inornata	(Sowerby) P. Alvarado, G. Moreno & Vizzini
JJT4	62DVJ	accepted	species	Atractosporocybe inornata	(Sowerby) P. Alvarado, G. Moreno & Vizzini
46PD7	6282	accepted	species	Neopaxillus echinospermus	(Speg.) Singer
34SG9	435N	accepted	species	Dendrothele acerina	(Pers.) P.A. Lemke
34SGS	435N	accepted	species	Dendrothele candida	(Schwein.) P.A. Lemke
6PSWK	5DTN	accepted	species	Leucocybe connata	(Schumach.) Vizzini, P. Alvarado, G. Moreno & Consiglio
6PSWK	5DTN	accepted	species	Leucocybe connata	(Schumach.) Vizzini, P. Alvarado, G. Moreno & Consiglio
6PT8K	5DTN	accepted	species	Leucocybe houghtonii	(W. Phillips) Halama & Pencak.
4NWVK	722D	accepted	species	Pseudofistulina radicata	(Schwein.) Burds.
4NWVK	722D	accepted	species	Pseudofistulina radicata	(Schwein.) Burds.
6J6WF	4K8Y	accepted	species	Fistulina hepatica	(Schaeff.) With.
6J6WF	4K8Y	accepted	species	Fistulina hepatica	(Schaeff.) With.
6J6WF	4K8Y	accepted	species	Fistulina hepatica	(Schaeff.) With.
6J6WF	4K8Y	accepted	species	Fistulina hepatica	(Schaeff.) With.
W8PL	3R4X	accepted	species	Clitocybe lixivia	(Fr.) Singer
W8J9	3R4X	accepted	species	Clitocybe farcta	(Britzelm.) Sacc. & Traverso
W8J9	3R4X	accepted	species	Clitocybe farcta	(Britzelm.) Sacc. & Traverso
W8W3	3R4X	accepted	species	Clitocybe puiggarii	Speg.
W8DJ	3R4X	accepted	species	Clitocybe brunneocephala	H.E. Bigelow
5ZBCZ	3R4X	accepted	species	Clitocybe fumosifolia	(Hesler) H.E. Bigelow
W8MF	3R4X	accepted	species	Clitocybe hypnorum	(Sacc.) Rea
W8FL	3R4X	accepted	species	Clitocybe confertifolia	(Britzelm.) Sacc. & Traverso
5ZBBV	3R4X	accepted	species	Clitocybe celata	H.E. Bigelow
5ZBCR	3R4X	accepted	species	Clitocybe nana	(Massee) Sacc. & Trotter
W8KZ	3R4X	accepted	species	Clitocybe glacialis	Redhead, Ammirati, Norvell & M.T. Seidl
W8QQ	3R4X	accepted	species	Clitocybe metachroa	(Fr.) P. Kumm.
W8VD	3R4X	accepted	species	Clitocybe praemagna	(Murrill) H.E. Bigelow & A.H. Sm.
W8BL	3R4X	accepted	species	Clitocybe angustissima	(Lasch) P. Kumm.
