"dark_taxa_hotspot_index","CHELSA_BIO_Annual_Mean_Temperature","CHELSA_BIO_Annual_Precipitation","SG_Soil_pH_H2O_005cm","SG_SOC_Content_005cm","GRIP4_DistanceToAllRoads","GHS_Population_Density","ecm_sampleintensity_5degrees","veg_prop_ECM_Jinsu","host_family_richness","Pinaceae","Fabaceae","Achatocarpaceae","Asteraceae","Myrtaceae","Rosaceae","Juglandaceae","Casuarinaceae","Betulaceae","Dipterocarpaceae","Goodeniaceae","Ericaceae","Asteropeiaceae","Rhamnaceae","Fagaceae","Cistaceae","Polygonaceae","Malvaceae","Sarcolaenaceae","Gnetaceae","Nyctaginaceae","Nothofagaceae","Salicaceae","Ticodendraceae","Phyllanthaceae"
0.0138127729296684,275.483551025391,525.081726074219,75.1675415039062,5.2773962020874,7215.0751953125,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.117855228483677,-11.5995655059814,425.705474853516,60.2477760314941,119.080917358398,7851.32568359375,0,0.000268744974164292,66,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0699255466461182,15.5167398452759,753.90869140625,49.2387466430664,145.796875,1500.44616699219,0,0,88,6,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0879716873168945,28.4832668304443,1020.38977050781,47.7264213562012,204.957504272461,36907.34765625,0,0.0358024314045906,86,7,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0.121764928102493,183.466583251953,1520.39294433594,52.3621101379395,29.2234916687012,660.22607421875,0,0.000268744974164292,1,11,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0
0.0143660362809896,201.483459472656,259.803436279297,71.6826629638672,7.19717693328857,48494.80078125,0,0.0175878647714853,40,6,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0822553709149361,260.432403564453,1929.91491699219,62.8785095214844,14.5335378646851,3240.53466796875,0,0.00624085543677211,3,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0.0235819779336452,196.5,300.764770507812,66.3622589111328,11.3396596908569,2592.63452148438,0,0.0161072760820389,60,7,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0761055648326874,-124.5,287.46044921875,55.0756301879883,212.798538208008,4541.1025390625,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0133370803669095,228.533126831055,588.213623046875,64.8056564331055,11.2994155883789,1117.54406738281,0.999675810337067,0.00624085543677211,1,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.0904866382479668,241.466812133789,3429.22094726562,45.625358581543,35.4253273010254,419.340362548828,0,0.00773388287052512,7,5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.0721563845872879,213.483627319336,1128.64270019531,53.4469566345215,17.7447147369385,13255.2099609375,0,0,80,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0612765476107597,-76.5164566040039,420.035339355469,48.7120475769043,181.657165527344,46207.33984375,0,0,50,5,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0484499298036098,268.5,1750.8798828125,51.5892601013184,50.9169883728027,18719.28125,0.000949319452047348,0.000268744974164292,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.0685642063617706,-104.5,471.729553222656,54.1905288696289,175.575973510742,32008.169921875,0,0,66,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0366343148052692,-49.5,1139.07238769531,47.2874298095703,165.800216674805,311276.75,0,0,40,5,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0310657452791929,162.5,1156.67004394531,60.3070869445801,27.1645126342773,155.812911987305,0,0.00265758903697133,0,7,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
0.0175069589167833,278.5,495.508392333984,74.3355178833008,2.9654905796051,1847.95471191406,0,0.00415061647072434,40,4,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0283334050327539,-24.5,753.449462890625,48.9137535095215,309.741241455078,21773.37890625,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0787547379732132,249.5,1972.77294921875,44.3119163513184,43.0010414123535,186.590194702148,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0167727787047625,227.5,377.108306884766,66.2115249633789,3.57283639907837,8491.896484375,0,0.00325480010360479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0675997287034988,0.5,800.763122558594,49.9909896850586,328.046661376953,87052.6015625,0,0.0181850753724575,80,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.253008425235748,-37.3017959594727,861.15771484375,51.9249420166016,168.510375976562,56040.09765625,0,0.0584968216717243,85,5,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0443453006446362,263.516754150391,1630.73266601562,54.4797630310059,15.2633190155029,3777.59692382812,0,0.000865956011693925,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.00382485031150281,9.5329761505127,255.882934570312,82.0181579589844,19.5171146392822,13533.0576171875,0,0.00743527710437775,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.120209150016308,-88.467414855957,972.828002929688,53.0736045837402,207.501953125,260632.078125,0,0,40,5,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0113062597811222,254.5,267.894836425781,75.5437698364258,8.57952404022217,1110.07861328125,0.000147727419971488,0.001164561486803,30,5,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0979765355587006,249.5,1474.56262207031,50.000919342041,29.6245880126953,17951.626953125,0,0.000268744974164292,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.149602875113487,-32.4329719543457,1064.69750976562,52.2530288696289,194.535217285156,112796.890625,0,0,66,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.215406194329262,200.466598510742,1096.654296875,54.2861785888672,18.381462097168,35934.60546875,0,0,80,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0183855555951595,104.384872436523,410.156524658203,71.0870056152344,18.4492282867432,3085.9833984375,0.0150143094360828,0.00505887158215046,23,8,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0.0659451186656952,17.5,705.148559570312,48.6732788085938,171.525131225586,19556.3515625,0,0,70,6,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0670960620045662,254.483551025391,3130.57055664062,44.1911849975586,23.4077968597412,9116.708984375,0,0.001164561486803,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
0.120670154690742,242.500274658203,1522.03332519531,53.604434967041,17.4024429321289,1234.0869140625,0,0.00176177255343646,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.0238340068608522,267.5,602.738525390625,72.6985549926758,5.90050411224365,1621.51379394531,0,0.000318518636049703,65,4,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0837029367685318,248.483291625977,3387.11157226562,46.0177764892578,49.0155639648438,38795.8359375,0,0.0063901343382895,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
0.0714782625436783,260.549591064453,2392.15478515625,47.713321685791,24.1407527923584,290.905548095703,6.58075618743896,0.00594224967062473,1,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
0.027870811522007,224.5,300.283111572266,65.4306411743164,7.65957736968994,658.02392578125,0,0.014900429174304,30,7,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0319652780890465,281.5,1024.29614257812,63.7007904052734,13.2217826843262,925.792114257812,0,0.000520062574651092,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.00742250774055719,269.5,323.236846923828,77.3689193725586,8.48737716674805,2870.5498046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0249185711145401,244.466903686523,1260.5341796875,56.4626884460449,12.2992210388184,9598.8583984375,0,0.000865956011693925,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.0427136048674583,264.483459472656,3007.1103515625,50.5720901489258,112.793014526367,1317.04235839844,0,0.001164561486803,0,5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.0450642108917236,17.5,470.5634765625,60.0788040161133,117.673110961914,0,123.752067565918,0.0065394607372582,50,6,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0.175839632749557,101.449356079102,590.738342285156,64.1235046386719,50.5018997192383,2750.24169921875,0,0.0436598844826221,69,10,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0
0.0765537098050117,258.5,1669.18481445312,44.6478385925293,98.7891387939453,16972.65625,0,0.00437457673251629,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
0.0284019652754068,69.4490966796875,441.972381591797,74.1359634399414,47.144229888916,2518.3681640625,0,0.0214697364717722,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.245908871293068,83.7193374633789,966.524658203125,63.0046501159668,44.0410995483398,6977.5361328125,0,0.0335632525384426,49,7,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0.0127578405663371,31.5,322.211639404297,74.6063766479492,53.0684547424316,1500.18737792969,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0.303612619638443,209.500305175781,3411.47143554688,53.1755142211914,71.7104568481445,22908.04296875,0,0.000268744974164292,12,6,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0.0429613217711449,218.483551025391,1583.74377441406,51.8501205444336,19.9869804382324,2494.1171875,0,0.00510863587260246,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.0904802978038788,265.483001708984,3583.15869140625,51.4646072387695,66.517448425293,432.24462890625,0,0.0116157541051507,1,12,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0
0.00479696551337838,285.5,217.686676025391,79.5991897583008,1.95069754123688,8955.98046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.137596368789673,188.683532714844,1190.27526855469,54.0764236450195,22.4175930023193,1312.35229492188,2.13047933578491,0.00434967456385493,15,9,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0442011915147305,-38.5,746.974243164062,45.776050567627,250.774658203125,3839.20141601562,0,0,88,5,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.101804964244366,85.5005874633789,931.520629882812,47.8007202148438,57.6590957641602,2114.10302734375,0,0.474939525127411,89,14,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0
0.0129942102357745,84.5,246.996734619141,73.8486480712891,35.3133239746094,4604.84326171875,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0350829139351845,258.449676513672,2910.8271484375,56.6880683898926,29.8485279083252,9630.0654296875,0.493535399436951,0,15,9,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.0153502421453595,278.5,1351.41198730469,56.4326057434082,18.1426067352295,616.324768066406,0,0.000567350478377193,0,6,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.0435789003968239,260.483581542969,2604.91479492188,40.9024314880371,28.2162628173828,15735.8828125,0.0208143424242735,0.00683806603774428,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
0.360608130693436,162.232681274414,3831.19873046875,49.7733764648438,193.446487426758,43272.34375,0,0,15,5,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.0131351882591844,204.483581542969,247.338363647461,67.128791809082,5.5634126663208,2075.55200195312,0,0.0176003072410822,30,5,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0943009257316589,255.5,1596.01306152344,52.8850555419922,52.2375411987305,9478.029296875,0,0.00176177255343646,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.00351600046269596,25.516450881958,238.696823120117,79.6889190673828,29.3977203369141,26241.26171875,0,0.0104213319718838,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0788051709532738,253.433135986328,2052.9462890625,47.3886871337891,20.4722938537598,7473.70458984375,0.00967763271182775,0.00108991551678628,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.182063221931458,227.766860961914,3593.11206054688,47.8731536865234,51.1094589233398,20983.916015625,7.16696449671872e-05,0.00415061647072434,1,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
0.0710942447185516,260.499725341797,3388.75073242188,49.4710731506348,65.0940322875977,2202.99340820312,0,0.000567350478377193,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0210038051009178,263.515869140625,547.439025878906,73.5374984741211,10.7608909606934,3256.87524414062,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16299332678318,263.5,1312.11437988281,57.6382217407227,20.7183456420898,10618.6728515625,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0128239532932639,195.5,273.718444824219,67.9462432861328,7.54533910751343,4516.16064453125,0,0.00862969923764467,30,6,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.113650538027287,-75.4492950439453,611.779479980469,50.2401885986328,141.616165161133,10273.736328125,0,0,70,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0912313833832741,258.516418457031,2473.47045898438,46.1731147766113,23.6228675842285,85793.78125,0,0.001164561486803,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
0.0888373181223869,247.499725341797,494.990112304688,63.1552963256836,12.3297939300537,1116.85925292969,0,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.0490014962852001,251.382873535156,1972.5498046875,55.7188262939453,24.4853096008301,5037.74609375,0,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0953289195895195,27.5331707000732,1021.49713134766,48.9097595214844,182.376907348633,23221.873046875,0,0.00773388287052512,86,8,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0
0.0999019667506218,251.549789428711,3400.07666015625,48.6076354980469,83.2401351928711,13281.6826171875,0,0.0250530019402504,15,10,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
0.0599867217242718,-71.432487487793,670.930847167969,49.5798835754395,145.47785949707,31549.353515625,0,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0774681493639946,-103.516632080078,626.648498535156,49.0439834594727,148.729370117188,40831.53515625,0,0.0023589835036546,66,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0910510718822479,244.466857910156,1746.3720703125,48.5875549316406,20.6887359619141,17304.62890625,0,0.000268744974164292,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
0.0719113275408745,116.516456604004,953.363159179688,54.3736877441406,45.0128135681152,439.27587890625,0.458104014396667,0.0104213319718838,1,10,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0
0.0226229783147573,250.5,1959.47875976562,47.9881057739258,19.6262798309326,4107.357421875,0,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.0769665911793709,290.616271972656,848.181274414062,60.6365814208984,15.3413305282593,12929.1015625,0,0.000567350478377193,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0144559144973755,197.5,231.600021362305,69.8912200927734,6.9375,19517.23046875,0,0.0178553722798824,30,6,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.00570926070213318,250.5,268.118286132812,79.9028015136719,4.00245952606201,773.068542480469,0,0.000268744974164292,50,4,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0872616916894913,-136.5,339.989929199219,53.2214508056641,200.310684204102,21054.982421875,0,0,66,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0766792744398117,262.500274658203,2122.267578125,48.0599174499512,27.3647537231445,807.972534179688,0,0.00534503860399127,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
0.0866968706250191,157.48356628418,1296.65441894531,54.2025032043457,20.8680362701416,0,44.5364112854004,0.0605870597064495,1,8,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0
0.0289732851088047,213.500274658203,734.833312988281,65.5285949707031,21.9499073028564,5988.4541015625,0,0.0140045983716846,65,8,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0.0360398814082146,258.500274658203,2577.97265625,37.8367195129395,21.7127113342285,41921.10546875,0.000493280764203519,0.00488473661243916,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
0.0802099108695984,254.516723632812,2047.55395507812,42.8994178771973,17.9838695526123,5073.7822265625,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
0.384871155023575,32.4331398010254,879.4716796875,56.2418785095215,98.9551696777344,1324.09753417969,0,0.0674051940441132,78,6,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0.0214857012033463,1.48353779315948,708.688598632812,47.510627746582,89.9646606445312,1019.81988525391,0,0.0392118766903877,70,6,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0.059471532702446,60.5164413452148,1764.13061523438,43.6015510559082,107.880416870117,220.141265869141,0,0.0528233163058758,66,8,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0
0.0358534939587116,241.5,694.809936523438,69.087890625,18.4412975311279,5225.130859375,0,0.00534503860399127,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0477163977921009,250.465835571289,1007.47247314453,59.700267791748,26.8899822235107,4382.74609375,0.45120644569397,0.00444922223687172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.144327074289322,50.4667701721191,682.983276367188,50.7243995666504,126.437171936035,1465.58935546875,0,0.0023589835036546,88,6,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0.0756048932671547,271.516723632812,1956.05981445312,51.3476104736328,27.4818115234375,2634.29467773438,0,0.00265758903697133,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
0.0581244900822639,278.5,725.08154296875,64.0792465209961,11.2076501846313,2533.302734375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.164014533162117,222.417495727539,2574.98999023438,51.5361824035645,34.6574325561523,513.147033691406,0,0,49,10,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
0.0246068835258484,198.5,344.851440429688,68.128303527832,10.5247735977173,754.218994140625,0,0.0259488616138697,0,7,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0875932946801186,255.417694091797,2614.32836914062,45.017448425293,84.2554092407227,4289.03515625,0,0.0131087815389037,40,6,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.0589460767805576,-6.5,1272.43249511719,47.8629188537598,194.073516845703,24396.833984375,0,0.001164561486803,87,6,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0.0798050612211227,264.5,2923.29565429688,47.1552047729492,130.805709838867,527.746765136719,0,0.001164561486803,5,5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.0143451076000929,230.5,264.098236083984,69.1491928100586,4.17448091506958,1531.15930175781,0,0.00594224967062473,30,7,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.00316584249958396,152.516723632812,422.181640625,78.4530181884766,15.5287990570068,2889.15502929688,0.0170455612242222,0.0713368579745293,0,14,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0
0.191453889012337,206.597793579102,4650.35791015625,52.049488067627,33.423770904541,116.328163146973,0,0.018185343593359,5,7,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.189230993390083,-27.4500026702881,616.27392578125,56.8438606262207,106.484802246094,4506.49609375,0,0.000268744974164292,86,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0117157697677612,277.383117675781,403.060974121094,75.6133041381836,12.3777360916138,2056.7568359375,0,0.00146316702011973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.107184275984764,170.516448974609,1515.99951171875,51.7394638061523,19.8603591918945,1536.78747558594,0,0.000567350478377193,69,8,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0
0.0469144769012928,41.4832649230957,545.962219238281,63.9108734130859,90.9796142578125,3122.30200195312,0,0.00444922223687172,0,6,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0.176601007580757,157.449920654297,671.901062011719,60.0054244995117,26.0436267852783,2877.58764648438,0,0.111567743122578,65,13,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1
0.0618346966803074,-14.4835958480835,537.368835449219,60.6879348754883,202.945037841797,6276.85400390625,0,0.00265758903697133,87,5,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0652581453323364,218.483291625977,559.527282714844,62.7334365844727,9.22954368591309,2354.0283203125,0,0.00743527710437775,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0593532286584377,18.5,968.537353515625,56.5545310974121,160.693542480469,620.516357421875,25.0140933990479,0.0218614712357521,0,7,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0
0.0235433485358953,37.5002822875977,420.667388916016,73.9885559082031,131.365585327148,1269.28442382812,0,0.00381474383175373,3,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.0414005368947983,-30.5332508087158,686.071594238281,47.1161499023438,433.677368164062,189350.203125,0,0,20,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0742485821247101,-22.5,432.393249511719,60.8494415283203,117.611457824707,8562.5849609375,2.59123703472142e-06,0.0334139578044415,87,5,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.184752598404884,172.533142089844,814.617004394531,55.6875,42.8873977661133,3576.36596679688,0,0.0080324886366725,0,5,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.01180006749928,261.5,460.811492919922,70.9089965820312,5.9375,175.132766723633,0,0.0056436276063323,50,5,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0153100658208132,187.516693115234,297.009979248047,70.5612106323242,9.347412109375,4093.49829101562,0,0.0425711758434772,50,8,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0.0822644755244255,223.449890136719,901.668273925781,57.4530372619629,16.6643753051758,5704.08447265625,0,0,80,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.077219195663929,150.415542602539,712.385009765625,61.4109077453613,30.510814666748,4172.70751953125,0,0.00380223756656051,0,8,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0610158629715443,-32.4832611083984,576.101440429688,54.31201171875,211.104614257812,13363.3994140625,0,0.000890833733137697,69,5,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.125732079148293,-125.081108093262,506.533752441406,58.1374015808105,189.696563720703,192406.015625,0,0.0113917896524072,0,5,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0759674683213234,130.384170532227,717.273132324219,58.2303924560547,25.891429901123,1893.42639160156,12.2669534683228,0.00355340563692153,0,9,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
